,Date,CCH00,CCU00,CCK00,CCZ00,CCN00,CCH01,CCK01,CCN01,CCU01,CCZ01,CCH02,CCK02,CCN02,CCU02,CCZ02,CCH03,CCK03,CCN03,CCU03,CCZ03,CCH04,CCK04,CCN04,CCU04,CCZ04,CCH05,CCK05,CCN05,CCU05,CCZ05,CCH06,CCK06,CCN06,CCU06,CCZ06,CCH07,CCK07,CCN07,CCU07,CCZ07,CCH08,CCK08,CCN08,CCU08,CCZ08,CCH09,CCK09,CCN09,CCU09,CCZ09,CCH10,CCK10,CCN10,CCU10,CCZ10,CCH11,CCK11,CCN11,CCU11,CCZ11,CCH12,CCK12,CCN12,CCU12,CCZ12,CCH13,CCK13,CCN13,CCU13,CCZ13,CCH14,CCK14,CCN14,CCU14,CCZ14,CCH15,CCK15,CCN15,CCU15,CCZ15,CCH16,CCK16,CCN16,CCU16,CCZ16,CCH17,CCK17,CCN17,CCU17,CCZ17,CCH18,CCK18,CCN18,CCU18,CCZ18,CCH19,CCK19,CCN19,CCU19,CCZ19,CCH20,CCK20,CCN20,CCU20,CCZ20,CCH21,CCK21,CCN21,CCU21,CCZ21,CCH22,CCK22,CCN22,CCU22,CCZ22,CCH23,CCK23,CCN23,CCU23,CCZ23,PnL,PNL,IS_ROLLING,Day
1317,2004-03-16,,,,,,,,,,,,,,,,,,,,,,-135.0,,,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,660.0,,
1318,2004-03-17,,,,,,,,,,,,,,,,,,,,,,-350.0,,,411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,610.0,,
1319,2004-03-18,,,,,,,,,,,,,,,,,,,,,,-250.0,,,351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,1010.0,,
1320,2004-03-19,,,,,,,,,,,,,,,,,,,,,,-300.0,,,391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,910.0,,
1321,2004-03-22,,,,,,,,,,,,,,,,,,,,,,-40.0,,,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,1160.0,,
1322,2004-03-23,,,,,,,,,,,,,,,,,,,,,,-110.0,,,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,1160.0,,
1323,2004-03-24,,,,,,,,,,,,,,,,,,,,,,-90.0,,,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,1110.0,,
1324,2004-03-25,,,,,,,,,,,,,,,,,,,,,,-195.0,,,311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,1160.0,,
1325,2004-03-26,,,,,,,,,,,,,,,,,,,,,,-115.0,,,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,1160.0,,
1326,2004-03-29,,,,,,,,,,,,,,,,,,,,,,-150.0,,,266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,1160.0,,
1327,2004-03-30,,,,,,,,,,,,,,,,,,,,,,-25.0,,,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,1310.0,,
1328,2004-03-31,,,,,,,,,,,,,,,,,,,,,,240.0,,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0,1510.0,,
1329,2004-04-01,,,,,,,,,,,,,,,,,,,,,,80.0,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,1160.0,,
1330,2004-04-02,,,,,,,,,,,,,,,,,,,,,,-415.0,,,506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,910.0,,
1331,2004-04-05,,,,,,,,,,,,,,,,,,,,,,-325.0,,,431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,1060.0,,
1332,2004-04-06,,,,,,,,,,,,,,,,,,,,,,-345.0,,,441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,960.0,,
1333,2004-04-07,,,,,,,,,,,,,,,,,,,,,,-505.0,,,561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,560.0,,
1334,2004-04-08,,,,,,,,,,,,,,,,,,,,,,-495.0,,,526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,310.0,True,1.0
1335,2004-04-09,,,,,,,,,,,,,,,,,,,,,,-495.0,-215.0,,526.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-184.0,-1840.0,True,2.0
1336,2004-04-12,,,,,,,,,,,,,,,,,,,,,,-575.0,-242.0,,630.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-161.0,-1610.0,True,3.0
1337,2004-04-13,,,,,,,,,,,,,,,,,,,,,,-589.0,-263.0,,638.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-179.0,-1790.0,True,4.0
1338,2004-04-14,,,,,,,,,,,,,,,,,,,,,,-584.0,-235.0,,631.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-185.0,-1850.0,True,5.0
1339,2004-04-15,,,,,,,,,,,,,,,,,,,,,,,-300.0,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-222.0,-2220.0,,
1340,2004-04-16,,,,,,,,,,,,,,,,,,,,,,,-400.0,,,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-247.0,-2470.0,,
1341,2004-04-19,,,,,,,,,,,,,,,,,,,,,,,-285.0,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-217.0,-2170.0,,
1342,2004-04-20,,,,,,,,,,,,,,,,,,,,,,,-495.0,,,238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-257.0,-2570.0,,
1343,2004-04-21,,,,,,,,,,,,,,,,,,,,,,,-455.0,,,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-232.0,-2320.0,,
1344,2004-04-22,,,,,,,,,,,,,,,,,,,,,,,-490.0,,,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-222.0,-2220.0,,
1345,2004-04-23,,,,,,,,,,,,,,,,,,,,,,,-410.0,,,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-192.0,-1920.0,,
1346,2004-04-26,,,,,,,,,,,,,,,,,,,,,,,-200.0,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-177.0,-1770.0,,
1347,2004-04-27,,,,,,,,,,,,,,,,,,,,,,,-290.0,,,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-197.0,-1970.0,,
1348,2004-04-28,,,,,,,,,,,,,,,,,,,,,,,-155.0,,,-27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-182.0,-1820.0,,
1349,2004-04-29,,,,,,,,,,,,,,,,,,,,,,,-115.0,,,-72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-187.0,-1870.0,,
1350,2004-04-30,,,,,,,,,,,,,,,,,,,,,,,-115.0,,,-82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-197.0,-1970.0,,
1351,2004-05-03,,,,,,,,,,,,,,,,,,,,,,,-255.0,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-207.0,-2070.0,,
1352,2004-05-04,,,,,,,,,,,,,,,,,,,,,,,-205.0,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-207.0,-2070.0,,
1353,2004-05-05,,,,,,,,,,,,,,,,,,,,,,,-370.0,,,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-207.0,-2070.0,,
1354,2004-05-06,,,,,,,,,,,,,,,,,,,,,,,-375.0,,,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-202.0,-2020.0,,
1355,2004-05-07,,,,,,,,,,,,,,,,,,,,,,,-400.0,,,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-207.0,-2070.0,,
1356,2004-05-10,,,,,,,,,,,,,,,,,,,,,,,-390.0,,,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-212.0,-2120.0,,
1357,2004-05-11,,,,,,,,,,,,,,,,,,,,,,,-390.0,,,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-202.0,-2020.0,,
1358,2004-05-12,,,,,,,,,,,,,,,,,,,,,,,-390.0,,,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-202.0,-2020.0,,
1359,2004-05-13,,,,,,,,,,,,,,,,,,,,,,,-465.0,,,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-212.0,-2120.0,,
1360,2004-05-14,,,,,,,,,,,,,,,,,,,,,,,-570.0,,,343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-227.0,-2270.0,,
1361,2004-05-17,,,,,,,,,,,,,,,,,,,,,,,-610.0,,,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-242.0,-2420.0,,
1362,2004-05-18,,,,,,,,,,,,,,,,,,,,,,,-580.0,,,358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-222.0,-2220.0,,
1363,2004-05-19,,,,,,,,,,,,,,,,,,,,,,,-545.0,,,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-222.0,-2220.0,,
1364,2004-05-20,,,,,,,,,,,,,,,,,,,,,,,-100.0,,,-117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-217.0,-2170.0,,
1365,2004-05-21,,,,,,,,,,,,,,,,,,,,,,,-270.0,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-217.0,-2170.0,,
1366,2004-05-24,,,,,,,,,,,,,,,,,,,,,,,-340.0,,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-227.0,-2270.0,,
1367,2004-05-25,,,,,,,,,,,,,,,,,,,,,,,-200.0,,,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-207.0,-2070.0,,
1368,2004-05-26,,,,,,,,,,,,,,,,,,,,,,,-265.0,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-217.0,-2170.0,,
1369,2004-05-27,,,,,,,,,,,,,,,,,,,,,,,5.0,,,-222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-217.0,-2170.0,,
1370,2004-05-28,,,,,,,,,,,,,,,,,,,,,,,145.0,,,-347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-202.0,-2020.0,,
1371,2004-05-31,,,,,,,,,,,,,,,,,,,,,,,145.0,,,-347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-202.0,-2020.0,,
1372,2004-06-01,,,,,,,,,,,,,,,,,,,,,,,-65.0,,,-187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-252.0,-2520.0,,
1373,2004-06-02,,,,,,,,,,,,,,,,,,,,,,,-470.0,,,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-282.0,-2820.0,,
1374,2004-06-03,,,,,,,,,,,,,,,,,,,,,,,-450.0,,,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-257.0,-2570.0,,
1375,2004-06-04,,,,,,,,,,,,,,,,,,,,,,,-510.0,,,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-262.0,-2620.0,,
1376,2004-06-07,,,,,,,,,,,,,,,,,,,,,,,-515.0,,,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-292.0,-2920.0,,
1377,2004-06-08,,,,,,,,,,,,,,,,,,,,,,,-395.0,,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-292.0,-2920.0,True,1.0
1378,2004-06-09,,,,,,,,,,,,,,,,,,,,,,,-379.0,-174.0,,103.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-449.0,-4490.0,True,2.0
1379,2004-06-10,,,,,,,,,,,,,,,,,,,,,,,-421.0,-196.0,,136.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-458.0,-4580.0,True,3.0
1380,2004-06-11,,,,,,,,,,,,,,,,,,,,,,,-421.0,-196.0,,136.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-458.0,-4580.0,True,4.0
1381,2004-06-14,,,,,,,,,,,,,,,,,,,,,,,-467.0,-262.0,,180.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-460.0,-4600.0,True,5.0
1382,2004-06-15,,,,,,,,,,,,,,,,,,,,,,,,-197.0,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-178.0,-1780.0,,
1383,2004-06-16,,,,,,,,,,,,,,,,,,,,,,,,-102.0,,,-76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-178.0,-1780.0,,
1384,2004-06-17,,,,,,,,,,,,,,,,,,,,,,,,-157.0,,,-21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-178.0,-1780.0,,
1385,2004-06-18,,,,,,,,,,,,,,,,,,,,,,,,-242.0,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-168.0,-1680.0,,
1386,2004-06-21,,,,,,,,,,,,,,,,,,,,,,,,-197.0,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-158.0,-1580.0,,
1387,2004-06-22,,,,,,,,,,,,,,,,,,,,,,,,-232.0,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-158.0,-1580.0,,
1388,2004-06-23,,,,,,,,,,,,,,,,,,,,,,,,-222.0,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-148.0,-1480.0,,
1389,2004-06-24,,,,,,,,,,,,,,,,,,,,,,,,-267.0,,,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-158.0,-1580.0,,
1390,2004-06-25,,,,,,,,,,,,,,,,,,,,,,,,-142.0,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118.0,-1180.0,,
1391,2004-06-28,,,,,,,,,,,,,,,,,,,,,,,,-37.0,,,-81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118.0,-1180.0,,
1392,2004-06-29,,,,,,,,,,,,,,,,,,,,,,,,-27.0,,,-116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-143.0,-1430.0,,
1393,2004-06-30,,,,,,,,,,,,,,,,,,,,,,,,-247.0,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-143.0,-1430.0,,
1394,2004-07-01,,,,,,,,,,,,,,,,,,,,,,,,-287.0,,,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-158.0,-1580.0,,
1395,2004-07-02,,,,,,,,,,,,,,,,,,,,,,,,-367.0,,,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-158.0,-1580.0,,
1396,2004-07-05,,,,,,,,,,,,,,,,,,,,,,,,-367.0,,,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-158.0,-1580.0,,
1397,2004-07-06,,,,,,,,,,,,,,,,,,,,,,,,-262.0,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-163.0,-1630.0,,
1398,2004-07-07,,,,,,,,,,,,,,,,,,,,,,,,143.0,,,-286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-143.0,-1430.0,,
1399,2004-07-08,,,,,,,,,,,,,,,,,,,,,,,,173.0,,,-321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-148.0,-1480.0,,
1400,2004-07-09,,,,,,,,,,,,,,,,,,,,,,,,158.0,,,-306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-148.0,-1480.0,,
1401,2004-07-12,,,,,,,,,,,,,,,,,,,,,,,,268.0,,,-416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-148.0,-1480.0,,
1402,2004-07-13,,,,,,,,,,,,,,,,,,,,,,,,233.0,,,-381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-148.0,-1480.0,,
1403,2004-07-14,,,,,,,,,,,,,,,,,,,,,,,,513.0,,,-641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-128.0,-1280.0,,
1404,2004-07-15,,,,,,,,,,,,,,,,,,,,,,,,703.0,,,-851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-148.0,-1480.0,,
