,Date,CCH00,CCZ00,CCK00,CCH01,CCN00,CCK01,CCU00,CCN01,CCU01,CCZ01,CCH02,CCK02,CCN02,CCU02,CCZ02,CCH03,CCK03,CCN03,CCU03,CCZ03,CCH04,CCK04,CCN04,CCU04,CCZ04,CCH05,CCK05,CCN05,CCU05,CCZ05,CCH06,CCK06,CCN06,CCU06,CCZ06,CCH07,CCK07,CCN07,CCU07,CCZ07,CCH08,CCK08,CCN08,CCU08,CCZ08,CCH09,CCK09,CCN09,CCU09,CCZ09,CCH10,CCK10,CCN10,CCU10,CCZ10,CCH11,CCK11,CCN11,CCU11,CCZ11,CCH12,CCK12,CCN12,CCU12,CCZ12,CCH13,CCK13,CCN13,CCU13,CCZ13,CCH14,CCK14,CCN14,CCU14,CCZ14,CCH15,CCK15,CCN15,CCU15,CCZ15,CCH16,CCK16,CCN16,CCU16,CCZ16,CCH17,CCK17,CCN17,CCU17,CCZ17,CCH18,CCK18,CCN18,CCU18,CCZ18,CCH19,CCK19,CCN19,CCU19,CCZ19,CCH20,CCK20,CCN20,CCU20,CCZ20,CCH21,CCK21,CCN21,CCU21,CCZ21,CCH22,CCK22,CCN22,CCU22,CCZ22,CCH23,CCK23,CCN23,CCU23,CCZ23,PnL,PNL,IS_ROLLING,Day
1811,2006-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.0,,,,-346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0,2150.0,,
1812,2006-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.0,,,,-351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0,2150.0,,
1813,2006-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.0,,,,-301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,2250.0,,
1814,2006-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.0,,,,-331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,2250.0,,
1815,2006-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.0,,,,-321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,2350.0,,
1816,2006-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.0,,,,-526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,2350.0,,
1817,2006-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.0,,,,-521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,2300.0,,
1818,2006-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.0,,,,-556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,2200.0,,
1819,2006-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.0,,,,-581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,2250.0,,
1820,2006-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.0,,,,-436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,2100.0,,
1821,2006-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.0,,,,-496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0,2150.0,,
1822,2006-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.0,,,,-436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,2100.0,,
1823,2006-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.0,,,,-486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,2100.0,,
1824,2006-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.0,,,,-391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,2000.0,,
1825,2006-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.0,,,,-331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,1900.0,,
1826,2006-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.0,,,,-271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,1800.0,,
1827,2006-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0,,,,-171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,1700.0,,
1828,2006-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0,,,,-141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,1650.0,,
1829,2006-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.0,,,,-101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,1500.0,,
1830,2006-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.0,,,,-101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,1500.0,,
1831,2006-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.0,,,,-106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,1350.0,,
1832,2006-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0,,,,-191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,1200.0,,
1833,2006-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.0,,,,-206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,1200.0,,
1834,2006-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.0,,,,-131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,1200.0,,
1835,2006-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0,,,,-196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,1200.0,,
1836,2006-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,,,,-121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,1250.0,,
1837,2006-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0,,,,-176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,1350.0,,
1838,2006-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.0,,,,-106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,1450.0,True,1.0
1839,2006-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0,441.0,,,-158.0,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.0,5810.0,True,2.0
1840,2006-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.0,425.0,,,-131.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.0,5950.0,True,3.0
1841,2006-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.0,428.0,,,-131.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.0,6120.0,True,4.0
1842,2006-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,500.0,,,-148.0,-63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.0,6190.0,True,5.0
1843,2006-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,,,,-188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0,4520.0,,
1844,2006-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.0,,,,-183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.0,4670.0,,
1845,2006-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.0,,,,-158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.0,4620.0,,
1846,2006-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.0,,,,-138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.0,4570.0,,
1847,2006-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.0,,,,-203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.0,4420.0,,
1848,2006-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.0,,,,-208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0,4220.0,,
1849,2006-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0,,,,-248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0,4220.0,,
1850,2006-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.0,,,,-318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0,4220.0,,
1851,2006-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,,,,-348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0,4220.0,,
1852,2006-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.0,,,,-408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.0,4370.0,,
1853,2006-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.0,,,,-523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.0,4370.0,,
1854,2006-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,,,,-713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.0,4370.0,,
1855,2006-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290.0,,,,-848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.0,4420.0,,
1856,2006-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290.0,,,,-848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.0,4420.0,,
1857,2006-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.0,,,,-993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.0,4670.0,,
1858,2006-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505.0,,,,-1038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.0,4670.0,,
1859,2006-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,,,,-1143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.0,4570.0,,
1860,2006-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.0,,,,-1143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.0,4820.0,,
1861,2006-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.0,,,,-1128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.0,4770.0,,
1862,2006-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.0,,,,-1018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.0,4470.0,,
1863,2006-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.0,,,,-983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0,4520.0,,
1864,2006-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545.0,,,,-1093.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0,4520.0,,
1865,2006-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.0,,,,-303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.0,4420.0,,
1866,2006-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.0,,,,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0,4220.0,,
1867,2006-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0,,,,-43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,4270.0,,
1868,2006-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.0,,,,-98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,4270.0,,
1869,2006-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.0,,,,-43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0,4220.0,,
1870,2006-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.0,4120.0,,
1871,2006-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.0,4070.0,,
1872,2006-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,3970.0,,
1873,2006-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.0,3920.0,,
1874,2006-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.0,,,,-23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.0,3920.0,,
1875,2006-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.0,,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0,3820.0,,
1876,2006-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0,,,,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0,3820.0,,
1877,2006-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0,,,,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0,3820.0,,
1878,2006-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.0,,,,-183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.0,3870.0,,
1879,2006-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.0,,,,-93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0,3820.0,,
1880,2006-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.0,,,,-193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0,3720.0,,
1881,2006-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,,,,-273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.0,3670.0,True,1.0
1882,2006-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,-727.0,,,-349.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-382.0,-3820.0,True,2.0
1883,2006-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.0,-719.0,,,-358.0,-26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-385.0,-3850.0,True,3.0
1884,2006-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.0,-731.0,,,-356.0,-20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-385.0,-3850.0,True,4.0
1885,2006-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.0,-883.0,,,-319.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-391.0,-3910.0,True,5.0
1886,2006-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-848.0,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-765.0,-7650.0,,
1887,2006-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-733.0,,,,-37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-770.0,-7700.0,,
1888,2006-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-838.0,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-775.0,-7750.0,,
1889,2006-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-978.0,,,,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-800.0,-8000.0,,
1890,2006-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-983.0,,,,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-805.0,-8050.0,,
1891,2006-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1098.0,,,,278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-820.0,-8200.0,,
1892,2006-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1033.0,,,,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-825.0,-8250.0,,
1893,2006-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1058.0,,,,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-830.0,-8300.0,,
1894,2006-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1153.0,,,,328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-825.0,-8250.0,,
1895,2006-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1408.0,,,,563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-845.0,-8450.0,,
1896,2006-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1358.0,,,,503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-855.0,-8550.0,,
1897,2006-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1348.0,,,,493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-855.0,-8550.0,,
1898,2006-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1278.0,,,,428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-850.0,-8500.0,,
1899,2006-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1173.0,,,,328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-845.0,-8450.0,,
