,Date,PAH00,PAU00,PAM00,PAZ00,PAH01,PAM01,PAU01,PAZ01,PAH02,PAM02,PAU02,PAZ02,PAH03,PAM03,PAU03,PAZ03,PAH04,PAM04,PAU04,PAZ04,PAH05,PAM05,PAU05,PAZ05,PAH06,PAM06,PAU06,PAZ06,PAH07,PAM07,PAU07,PAZ07,PAH08,PAM08,PAU08,PAZ08,PAH09,PAM09,PAU09,PAZ09,PAH10,PAM10,PAU10,PAZ10,PAH11,PAM11,PAU11,PAZ11,PAH12,PAM12,PAU12,PAZ12,PAH13,PAM13,PAU13,PAZ13,PAH14,PAM14,PAU14,PAZ14,PAH15,PAM15,PAU15,PAZ15,PAH16,PAM16,PAU16,PAZ16,PAH17,PAM17,PAU17,PAZ17,PAH18,PAM18,PAU18,PAZ18,PAH19,PAM19,PAU19,PAZ19,PAH20,PAM20,PAU20,PAZ20,PAH21,PAM21,PAU21,PAZ21,PAH22,PAM22,PAU22,PAZ22,PAH23,PAM23,PAU23,PAZ23,PnL,PNL,IS_ROLLING,Day
1870,2007-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.75000000000017,,-172.40000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.649999999999864,-1664.9999999999864,,
1871,2007-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.5000000000001,,-162.14999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.649999999999864,-1664.9999999999864,,
1872,2007-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.25000000000023,,-168.9000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.649999999999864,-1664.9999999999864,,
1873,2007-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.50000000000017,,-181.15000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.649999999999864,-1664.9999999999864,,
1874,2007-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.5000000000001,,-167.14999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.649999999999864,-1664.9999999999864,,
1875,2007-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.7500000000001,,-208.39999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.649999999999864,-1664.9999999999864,,
1876,2007-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.5,,-204.15000000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.650000000000148,-1665.0000000000148,,
1877,2007-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.5000000000001,,-161.65000000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.150000000000034,-1615.0000000000034,,
1878,2007-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.75000000000017,,-181.4000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.64999999999992,-1564.999999999992,,
1879,2007-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.5,,-134.39999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.89999999999992,-1689.999999999992,,
1880,2007-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.75000000000006,,-140.1500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.400000000000034,-1740.0000000000034,,
1881,2007-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.50000000000011,,-138.65000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.14999999999992,-1814.999999999992,,
1882,2007-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.25,,-139.39999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.14999999999992,-1814.999999999992,,
1883,2007-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.25000000000006,,-142.90000000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.65000000000009,-1765.000000000009,,
1884,2007-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0000000000001,,-150.64999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.649999999999807,-1764.9999999999807,,
1885,2007-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.5000000000001,,-152.40000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.89999999999992,-1689.999999999992,,
1886,2007-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.50000000000006,,-163.39999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.89999999999992,-1689.999999999992,,
1887,2007-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.25000000000006,,-146.89999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.649999999999864,-1664.9999999999864,True,1.0
1888,2007-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.05000000000001,-42.450000000000045,-124.7000000000001,5.5499999999999545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.55000000000018,-5355.000000000018,True,2.0
1889,2007-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.10000000000008,-55.75,-104.15000000000003,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.549999999999955,-5254.999999999995,True,3.0
1890,2007-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.90000000000003,-40.599999999999966,-114.25000000000006,4.099999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.85000000000002,-5285.000000000002,True,4.0
1891,2007-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.95000000000005,-72.00000000000006,-106.40000000000003,35.50000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.94999999999999,-5294.999999999999,True,5.0
1892,2007-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.25000000000006,,46.75000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.5,-3650.0,,
1893,2007-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87.74999999999994,,51.24999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.5,-3650.0,,
1894,2007-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.25000000000006,,36.75000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.5,-3650.0,,
1895,2007-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.99999999999994,,12.499999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.5,-3650.0,,
1896,2007-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7499999999998863,,-32.750000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.5,-3650.0,,
1897,2007-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.749999999999886,,-54.249999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.5,-3650.0,,
1898,2007-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.25,,-49.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.5,-3650.0,,
1899,2007-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.749999999999886,,-7.750000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.5,-3650.0,,
1900,2007-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.49999999999994,,-5.684341886080802e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.5,-3650.0,,
1901,2007-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.49999999999994,,-5.684341886080802e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.5,-3650.0,,
1902,2007-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.99999999999994,,2.499999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.5,-3650.0,,
1903,2007-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.0,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.5,-3650.0,,
1904,2007-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.5,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.5,-3650.0,,
1905,2007-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.500000000000057,,-20.499999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.99999999999994,-3499.9999999999945,,
1906,2007-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.25,,-21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.25,-3525.0,,
1907,2007-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.749999999999886,,8.499999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.25,-3525.0,,
1908,2007-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.250000000000114,,-7.999999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.25,-3525.0,,
1909,2007-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.50000000000006,,4.250000000000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.25,-3525.0,,
1910,2007-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.749999999999886,,13.499999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.25,-3525.0,,
1911,2007-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.75,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.25,-3525.0,,
1912,2007-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.499999999999886,,2.2499999999998863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.25,-3525.0,,
1913,2007-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.500000000000114,,13.250000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.25,-3525.0,,
1914,2007-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.25,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.25,-3525.0,,
1915,2007-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.25,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.25,-3525.0,,
1916,2007-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.75,,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.25,-3525.0,,
1917,2007-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.25,,-13.750000000000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.00000000000006,-3300.0000000000055,,
1918,2007-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2500000000001137,,-29.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1919,2007-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.999999999999886,,-26.999999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.99999999999983,-3199.9999999999827,,
1920,2007-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.999999999999943,,-40.00000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1921,2007-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.999999999999886,,-6.999999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.99999999999983,-3199.9999999999827,,
1922,2007-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.75,,14.749999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1923,2007-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62.499999999999886,,30.500000000000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.99999999999983,-3199.9999999999827,,
1924,2007-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.25000000000006,,26.249999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1925,2007-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.25,,27.249999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1926,2007-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.750000000000114,,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1927,2007-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.75,,24.749999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1928,2007-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.75,,24.749999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1929,2007-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.5,,43.499999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1930,2007-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.00000000000006,,24.999999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1931,2007-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.249999999999886,,14.250000000000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.99999999999983,-3199.9999999999827,,
1932,2007-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.5,,18.499999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1933,2007-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.50000000000006,,12.499999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1934,2007-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.0,,5.999999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1935,2007-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.50000000000006,,12.499999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1936,2007-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.75000000000006,,18.749999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1937,2007-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.0,,30.999999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1938,2007-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.00000000000006,,9.999999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1939,2007-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.00000000000006,,-5.684341886080802e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1940,2007-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.0,,-4.000000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1941,2007-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.25,,2.2499999999998863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1942,2007-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.250000000000114,,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.000000000000114,-3200.0000000000114,,
1943,2007-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60.24999999999994,,28.250000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.99999999999983,-3199.9999999999827,,
1944,2007-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.49999999999994,,29.500000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.99999999999983,-3199.9999999999827,,
1945,2007-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.25000000000006,,49.25000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.0,-3400.0,,
1946,2007-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.24999999999994,,31.249999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.0,-3400.0,,
1947,2007-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.25000000000011,,33.250000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.0,-3400.0,,
1948,2007-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60.24999999999994,,25.750000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.49999999999983,-3449.9999999999827,,
1949,2007-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.24999999999994,,35.750000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.49999999999983,-3449.9999999999827,,
1950,2007-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.49999999999994,,32.49999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.0,-3400.0,,
1951,2007-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.74999999999989,,34.749999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.0,-3400.0,,
1952,2007-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.99999999999994,,50.50000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.499999999999886,-3349.9999999999886,,
1953,2007-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.00000000000006,,48.499999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.50000000000017,-3350.0000000000173,True,1.0
1954,2007-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.00000000000006,-108.15000000000003,56.499999999999886,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-138.6500000000002,-13865.00000000002,True,2.0
1955,2007-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-101.00000000000006,-116.25000000000006,68.64999999999992,10.100000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-138.50000000000017,-13850.000000000016,True,3.0
1956,2007-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-101.10000000000008,-115.35000000000002,68.0499999999999,9.199999999999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-139.20000000000022,-13920.000000000022,True,4.0
1957,2007-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.55000000000007,-129.1500000000002,71.49999999999994,23.00000000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-139.20000000000016,-13920.000000000016,True,5.0
1958,2007-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-149.9000000000001,,41.25000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.65000000000003,-10865.000000000004,,
1959,2007-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-263.90000000000015,,155.2500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.65000000000003,-10865.000000000004,,
1960,2007-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-254.9000000000001,,146.75000000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.14999999999992,-10814.999999999993,,
1961,2007-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-244.39999999999998,,136.5000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.89999999999986,-10789.999999999985,,
1962,2007-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-287.4000000000001,,181.25000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-106.15000000000003,-10615.000000000004,,
1963,2007-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-289.9000000000001,,185.00000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.90000000000003,-10490.000000000004,,
1964,2007-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-265.90000000000003,,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.90000000000003,-10490.000000000004,,
1965,2007-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-246.1500000000001,,141.25000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.90000000000003,-10490.000000000004,,
